0.020588923	0.07216989	0.11924578	0.04023621	0.04347954	-0.08306321	-0.015625546	0.03580588	0.029209737	0.026703058	-0.011271159	0.059894573	0.044903953	0.044600014	-0.010900127	0.051927302
0.005525913	0.023562085	0.15267743	0.046450417	-0.019764338	-0.07333897	0.017820051	0.011254025	0.016292108	0.10196181	-0.011127883	0.026574748	-0.006515694	0.057205174	0.018939475	-0.0062361676
-0.06289804	-0.001460809	0.054616433	-0.015237892	-0.0009666828	-0.09421035	0.07550559	0.06360147	-0.028901063	0.03323678	-0.053056262	0.001324293	0.080094635	0.094265394	0.0065068724	-0.012901404
-0.04284342	0.07957874	0.05891922	0.030191716	-0.08517814	-0.057267416	-0.03768384	0.055600546	0.0031594648	0.016943093	-0.07557513	0.02664908	0.0014438609	0.044539787	0.036771674	0.0033720857
1.3223188e-05	0.08937537	0.057272356	0.0034528587	0.00087239145	-0.06354449	0.08745144	0.026042549	-0.013183382	0.08099038	-0.036709465	-0.0459565	0.045731418	0.11231719	-0.018261602	0.034611132
0.0032201314	0.06310851	0.079077005	0.05040571	-0.08070436	-0.03838436	0.06887367	-0.04047982	0.01214662	0.030853847	0.01660053	0.027613817	-0.050082907	0.071555264	-0.03771603	0.019802598
0.0037618547	0.040395137	0.15642188	0.0681761	-0.025547668	-0.10885703	0.04225371	0.09083314	0.0033453873	0.06501261	-0.098838	-0.059951313	0.038738128	0.09793799	0.012765888	0.07749649
0.041265484	0.0949191	0.14638528	-0.06524238	0.044636305	0.034955684	-0.0008622533	0.02691027	-0.028508369	0.06386396	-0.027972195	0.023436036	0.0313989	0.0941063	0.005758664	-0.055410296
0.014379405	0.036468115	0.111899965	0.024642726	5.19389e-05	0.021926137	-0.014451897	0.033422567	-0.05559312	0.07091043	0.012185657	-0.009112326	0.063666165	0.029402616	0.040977452	-0.05992044
-0.06417018	-0.052763164	0.12391373	-0.00967417	-0.054179013	0.01404817	0.027015459	0.081538364	-0.068041936	0.06403829	-0.073901124	-0.023787154	0.054370508	0.0366192	0.012522349	0.08023305
-0.051327594	0.055210415	0.11548435	0.03933247	-0.045252282	-0.049150772	-0.049161736	0.07214352	-0.033330683	-0.00030291342	0.017107416	0.011693907	0.037472427	0.16192867	-0.016017567	0.020639114
-0.010765237	0.10406645	0.14958316	-0.018859273	0.00071141636	-0.047779802	-0.022551475	0.09753257	-0.032353513	0.03181656	-0.085238315	0.061015025	-0.036990095	0.051279858	0.0130616035	0.021903671
0.03624576	0.06052064	0.069038615	-0.03469467	0.035389338	-0.043777004	0.07113328	0.0659815	-0.08700928	0.025458781	-0.066727005	-0.019507384	0.026012179	0.0631314	0.031109061	0.012274945
